ts,co2_iaq1,temperature_iaq1,humidity_iaq1,light_level_iaq1,pir_iaq1,co2_iaq2,temperature_iaq2,humidity_iaq2,light_level_iaq2,pir_iaq2,co2_avg,temperature_avg,humidity_avg,light_level_avg,pir_any,available_iaq_sensors,desk_1,desk_2,desk_3,desk_4,desk_5,desk_6,desk_7,desk_8,desk_9,desk_10,desk_11,desk_12,desk_13,desk_14,desk_15,desk_16,desk_17,desk_18,desk_19,desk_20,desk_21,desk_22,desk_23,desk_24,desk_25,desk_26,desk_27,desk_28,desk_29,desk_30,desk_31,desk_32,occupied_desks,free_desks,occupancy_rate,any_desk_occupied,mc_1,mc_2,mc_3,mc_4,open_windows,open_windows_binary
2025-11-15 02:10:00,510.0,23.2,45.0,0.0,0.0,489.0,23.5,44.0,0.0,0.0,499.5,23.35,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 02:20:00,509.0,23.2,45.0,0.0,0.0,487.0,23.5,44.0,0.0,0.0,498.0,23.35,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 02:30:00,508.0,23.2,45.0,0.0,0.0,485.0,23.6,44.0,0.0,0.0,496.5,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 02:40:00,507.0,23.2,45.0,0.0,0.0,484.0,23.5,44.0,0.0,0.0,495.5,23.35,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 02:50:00,507.0,23.3,45.0,0.0,0.0,482.0,23.6,44.0,0.0,0.0,494.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 03:00:00,506.0,23.3,45.0,0.0,0.0,479.0,23.6,44.0,0.0,0.0,492.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 03:10:00,506.0,23.3,45.0,0.0,0.0,479.0,23.6,44.0,0.0,0.0,492.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 03:20:00,505.0,23.3,45.0,0.0,0.0,478.0,23.5,44.0,0.0,0.0,491.5,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 03:30:00,505.0,23.3,45.0,0.0,0.0,477.0,23.5,44.0,0.0,0.0,491.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 03:40:00,504.0,23.3,45.0,0.0,0.0,476.0,23.5,44.0,0.0,0.0,490.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 03:50:00,503.0,23.3,45.0,0.0,0.0,476.0,23.6,44.0,0.0,0.0,489.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 04:00:00,503.0,23.3,45.0,0.0,0.0,475.0,23.6,44.0,0.0,0.0,489.0,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 04:10:00,502.0,23.3,45.0,0.0,0.0,474.0,23.5,44.0,0.0,0.0,488.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 04:20:00,501.0,23.3,45.0,0.0,0.0,471.0,23.5,44.0,0.0,0.0,486.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 04:30:00,501.0,23.3,45.0,0.0,0.0,471.0,23.6,44.0,0.0,0.0,486.0,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,1,1,0,2,1
2025-11-15 04:40:00,500.0,23.3,45.0,0.0,0.0,471.0,23.5,44.0,0.0,0.0,485.5,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 04:50:00,500.0,23.3,45.0,0.0,0.0,471.0,23.6,44.0,0.0,0.0,485.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 05:00:00,500.0,23.3,45.0,0.0,0.0,470.0,23.6,44.0,0.0,0.0,485.0,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 05:10:00,499.0,23.3,45.0,0.0,0.0,470.0,23.6,44.0,0.0,0.0,484.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 05:20:00,498.0,23.3,45.0,0.0,0.0,470.0,23.5,44.0,0.0,0.0,484.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 05:30:00,496.0,23.3,45.0,0.0,0.0,469.0,23.6,44.0,0.0,0.0,482.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 05:40:00,492.0,23.3,45.0,0.0,0.0,469.0,23.5,44.0,0.0,0.0,480.5,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 05:50:00,492.0,23.3,45.0,0.0,0.0,468.0,23.6,44.0,0.0,0.0,480.0,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 06:00:00,491.0,23.3,45.0,0.0,0.0,469.0,23.6,44.0,0.0,0.0,480.0,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 06:10:00,491.0,23.3,45.0,0.0,0.0,468.0,23.5,44.0,0.0,0.0,479.5,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 06:20:00,490.0,23.3,45.0,0.0,0.0,466.0,23.6,44.0,0.0,0.0,478.0,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 06:30:00,490.0,23.3,45.0,0.0,0.0,466.0,23.5,44.0,0.0,0.0,478.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 06:40:00,490.0,23.3,45.0,0.0,0.0,466.0,23.5,44.0,0.0,0.0,478.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 06:50:00,490.0,23.3,45.0,0.0,0.0,465.0,23.6,44.0,0.0,0.0,477.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 07:00:00,490.0,23.3,45.0,0.0,0.0,465.0,23.6,44.0,0.0,0.0,477.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 07:10:00,488.0,23.3,45.0,0.0,0.0,464.0,23.6,44.0,0.0,0.0,476.0,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 07:20:00,487.0,23.3,45.0,0.0,0.0,465.0,23.5,44.0,0.0,0.0,476.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 07:30:00,486.0,23.3,45.0,0.0,0.0,465.0,23.5,44.0,0.0,0.0,475.5,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 07:40:00,485.0,23.3,45.0,0.0,0.0,465.0,23.5,44.0,0.0,0.0,475.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 07:50:00,485.0,23.3,45.0,0.0,0.0,464.0,23.6,44.0,0.0,0.0,474.5,23.450000000000003,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 08:00:00,484.0,23.3,45.0,0.0,0.0,464.0,23.5,44.0,0.0,0.0,474.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 08:10:00,484.0,23.3,45.0,0.0,0.0,464.0,23.5,44.0,0.0,0.0,474.0,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 08:20:00,484.0,23.3,45.0,0.0,0.0,463.0,23.5,44.0,0.0,0.0,473.5,23.4,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 08:30:00,483.0,23.3,45.0,1.0,0.0,463.0,23.5,44.0,0.0,0.0,473.0,23.4,44.5,0.5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 08:40:00,481.0,23.3,45.0,1.0,0.0,463.0,23.5,44.0,1.0,0.0,472.0,23.4,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 08:50:00,482.0,23.3,45.0,1.0,0.0,462.0,23.5,44.0,1.0,0.0,472.0,23.4,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 09:00:00,481.0,23.4,45.0,1.0,0.0,461.0,23.6,44.0,1.0,0.0,471.0,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 09:10:00,482.0,23.4,45.0,1.0,0.0,461.0,23.6,44.0,1.0,0.0,471.5,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 09:20:00,482.0,23.3,45.0,1.0,0.0,460.0,23.6,44.0,1.0,0.0,471.0,23.450000000000003,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 09:30:00,481.0,23.3,45.0,1.0,0.0,458.0,23.5,44.0,1.0,0.0,469.5,23.4,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 09:40:00,481.0,23.3,45.0,1.0,0.0,457.0,23.6,44.0,1.0,0.0,469.0,23.450000000000003,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 09:50:00,481.0,23.4,45.0,1.0,0.0,455.0,23.6,44.0,1.0,0.0,468.0,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 10:00:00,480.0,23.4,45.0,1.0,0.0,455.0,23.6,44.0,1.0,0.0,467.5,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 10:10:00,480.0,23.4,45.0,1.0,0.0,454.0,23.6,44.0,1.0,0.0,467.0,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 10:20:00,479.0,23.4,45.0,1.0,0.0,453.0,23.6,44.0,0.0,0.0,466.0,23.5,44.5,0.5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 10:30:00,478.0,23.4,45.0,1.0,0.0,451.0,23.6,44.0,1.0,0.0,464.5,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 10:40:00,477.0,23.4,45.0,1.0,0.0,450.0,23.6,44.0,1.0,0.0,463.5,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 10:50:00,476.0,23.4,45.0,1.0,0.0,447.0,23.6,44.0,1.0,0.0,461.5,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 11:00:00,474.0,23.4,45.0,1.0,0.0,446.0,23.6,44.0,1.0,0.0,460.0,23.5,44.5,1.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 11:10:00,474.0,23.4,45.0,0.0,0.0,445.0,23.6,44.0,1.0,0.0,459.5,23.5,44.5,0.5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 11:20:00,474.0,23.4,45.0,1.0,0.0,443.0,23.6,44.0,0.0,0.0,458.5,23.5,44.5,0.5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 11:30:00,472.0,23.4,45.0,0.0,0.0,442.0,23.6,44.0,0.0,0.0,457.0,23.5,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 11:40:00,472.0,23.4,45.0,0.0,0.0,443.0,23.6,44.0,0.0,0.0,457.5,23.5,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 11:50:00,469.0,23.4,45.0,0.0,0.0,442.0,23.6,44.0,0.0,0.0,455.5,23.5,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
2025-11-15 12:00:00,467.0,23.4,45.0,0.0,0.0,441.0,23.6,44.0,0.0,0.0,454.0,23.5,44.5,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0.0,0,0,0,1,0,1,1
